Date_Time,Open,High,Low,Close,Volume
02-04-2019 14:55,11763.8,11769,11760.7,11766,96900
02-04-2019 15:00,11767,11767.2,11755.95,11761.9,124425
02-04-2019 15:05,11763,11774,11760.7,11767.15,145950
02-04-2019 15:10,11768.2,11775.7,11766.5,11770,206850
02-04-2019 15:15,11769.65,11789,11769.65,11787.7,291000
02-04-2019 15:20,11787.7,11794.7,11785,11788.65,280950
02-04-2019 15:25,11788.7,11788.8,11784.2,11785.9,294000
03-04-2019 09:15,11788.3,11813.85,11788.25,11811.4,391425
03-04-2019 09:20,11811.25,11811.95,11802.25,11810.75,223725
03-04-2019 09:25,11810.1,11817,11801.4,11802,231525
03-04-2019 09:30,11801.9,11811.9,11801.3,11811.05,120300
03-04-2019 09:35,11811.05,11816.35,11806.4,11811.2,125100
03-04-2019 09:40,11811.2,11812,11805,11807.45,95475
03-04-2019 09:45,11807.5,11810.5,11803.35,11805.6,83400
03-04-2019 09:50,11806,11809.2,11804.25,11808,53550
03-04-2019 09:55,11807.95,11811.1,11804.35,11809,74625
03-04-2019 10:00,11808.65,11815,11808.2,11813.2,78450
03-04-2019 10:05,11812.4,11822.35,11812.2,11818.5,121725
03-04-2019 10:10,11818.85,11822.6,11816.3,11820,75525
03-04-2019 10:15,11819,11819.85,11812.1,11813.5,78150
03-04-2019 10:20,11812.5,11817.5,11811.15,11817.5,44700
03-04-2019 10:25,11816.55,11816.55,11812,11813.1,38025
03-04-2019 10:30,11812.6,11813.1,11806.8,11810.15,282225
03-04-2019 10:35,11811,11818.3,11810.45,11815.55,53625
03-04-2019 10:40,11816,11818.65,11815,11818,40725
03-04-2019 10:45,11817.65,11824.65,11816.25,11816.35,114675
03-04-2019 10:50,11815.85,11829.9,11813.65,11825.3,194400
03-04-2019 10:55,11824,11826.55,11818,11818,53400
03-04-2019 11:00,11817.7,11818.25,11814,11814.85,81900
03-04-2019 11:05,11814.75,11818.15,11814.6,11816.4,21675
03-04-2019 11:10,11816.4,11817.5,11813.5,11814.8,38475
03-04-2019 11:15,11814.2,11818.25,11812.7,11816.5,39825
03-04-2019 11:20,11817,11819,11815.1,11816.15,36525
03-04-2019 11:25,11816.15,11821.3,11815.15,11819,43950
03-04-2019 11:30,11819.05,11820.95,11806.2,11809.45,107025
03-04-2019 11:35,11809,11810,11802.65,11805,150000
03-04-2019 11:40,11805.2,11810.8,11805,11808.5,58575
03-04-2019 11:45,11808,11809,11798.55,11803.5,94050
03-04-2019 11:50,11803,11810.55,11802.3,11806.2,46575
03-04-2019 11:55,11806.1,11814.45,11805.3,11813.65,42000
03-04-2019 12:00,11813.7,11814,11809.65,11811.1,36750
03-04-2019 12:05,11811.15,11813.55,11808.8,11810.1,21525
03-04-2019 12:10,11810.1,11813.5,11809.05,11811.5,26625
03-04-2019 12:15,11811.5,11813.05,11807,11807,19650
03-04-2019 12:20,11807.2,11808.5,11803.6,11806.1,30150
03-04-2019 12:25,11805.15,11808,11803.3,11804,32175
03-04-2019 12:30,11804.15,11817.65,11803,11815,66450
03-04-2019 12:35,11812.3,11816.1,11812,11813.4,31200
03-04-2019 12:40,11813.3,11814.2,11811,11811.4,20700
03-04-2019 12:45,11811.3,11816,11811.3,11815.15,25800
03-04-2019 12:50,11815.25,11819.3,11815.25,11816.1,31425
03-04-2019 12:55,11816,11817.5,11813.2,11815.95,24225
03-04-2019 13:00,11816,11820,11814.8,11817.05,30750
03-04-2019 13:05,11817,11817.6,11814.3,11815.7,19950
03-04-2019 13:10,11815.9,11827.45,11815,11826.9,81300
03-04-2019 13:15,11826.2,11828.95,11822.6,11827,65250
03-04-2019 13:20,11827.4,11834.15,11821.5,11823.6,130800
03-04-2019 13:25,11823.8,11824.85,11820.85,11820.85,33375
03-04-2019 13:30,11820,11826.3,11816,11822.7,71550
03-04-2019 13:35,11821.1,11825.05,11812.45,11813.15,53100
03-04-2019 13:40,11813.05,11817.5,11810.2,11811.05,55575
03-04-2019 13:45,11811.15,11815.35,11810.1,11815.2,58500
03-04-2019 13:50,11815.7,11822,11815.7,11816.45,39225
03-04-2019 13:55,11815.5,11818,11812,11812,26475
03-04-2019 14:00,11812,11818.7,11810.65,11816.25,38925
03-04-2019 14:05,11816.15,11818.85,11777,11782.55,457275
03-04-2019 14:10,11782.25,11793.85,11772.6,11790.95,332100
03-04-2019 14:15,11791.8,11793.85,11777.65,11781.6,171150
03-04-2019 14:20,11783.7,11792.85,11778,11788.2,121875
03-04-2019 14:25,11789.8,11789.8,11775.3,11780,84150
03-04-2019 14:30,11780,11780.75,11743.9,11757,480450
03-04-2019 14:35,11758.2,11761.1,11745,11759.75,230175
03-04-2019 14:40,11757.25,11769.2,11757.25,11763.05,174900
03-04-2019 14:45,11764,11772.9,11761.25,11765.35,120450
03-04-2019 14:50,11764.2,11769.85,11751,11760,107925
03-04-2019 14:55,11758.65,11763.95,11746.8,11755.4,125175
03-04-2019 15:00,11754.75,11758.85,11737.1,11739.8,239250
03-04-2019 15:05,11739,11745.95,11733.45,11745.95,214425
03-04-2019 15:10,11746,11746,11721.4,11725,282600
03-04-2019 15:15,11725,11729.95,11715,11723.7,311475
03-04-2019 15:20,11723.5,11725,11716,11721,207375
03-04-2019 15:25,11721.2,11726.45,11720.05,11724,268725
04-04-2019 09:15,11729.95,11744,11703.45,11716.4,311850
04-04-2019 09:20,11716.55,11719.85,11700,11702.8,205950
04-04-2019 09:25,11703,11713.05,11701.7,11709.05,118500
04-04-2019 09:30,11708.8,11722.5,11708.8,11720.6,118950
04-04-2019 09:35,11720.6,11723.75,11717,11717,55650
04-04-2019 09:40,11717,11725.6,11716.25,11722,76125
04-04-2019 09:45,11722.05,11723.4,11719,11719.8,53250
04-04-2019 09:50,11719.75,11721,11711,11714.85,62775
04-04-2019 09:55,11714.55,11716,11712.2,11712.2,36900
04-04-2019 10:00,11713,11715.7,11712.3,11712.8,32325
04-04-2019 10:05,11712.6,11713.65,11709.25,11711.55,50925
04-04-2019 10:10,11711.5,11713.8,11710,11712,35325
04-04-2019 10:15,11712,11712.95,11695,11696.1,178125
04-04-2019 10:20,11695.8,11702.95,11694.25,11700,118350
04-04-2019 10:25,11699.85,11706.7,11698.15,11705.85,56700
04-04-2019 10:30,11705,11707.8,11701.15,11707.1,37425
04-04-2019 10:35,11707.5,11711.75,11707.4,11708.9,66675
04-04-2019 10:40,11709.9,11712.9,11706.25,11708.05,34725
04-04-2019 10:45,11707.85,11707.85,11702.3,11705.2,33600
04-04-2019 10:50,11705.35,11711.25,11705,11710.65,22350
04-04-2019 10:55,11711.45,11714.35,11709.2,11711.15,52050
04-04-2019 11:00,11711.2,11712.55,11708.05,11710.2,21675
04-04-2019 11:05,11710.35,11717.6,11709,11717.3,37125
04-04-2019 11:10,11717.4,11723.7,11717.1,11719.95,66975
04-04-2019 11:15,11719.5,11720.15,11715.5,11716.25,40050
04-04-2019 11:20,11716.6,11717.6,11714.55,11716.5,19050
04-04-2019 11:25,11716.5,11721,11716.5,11720.05,41025
04-04-2019 11:30,11720.15,11721,11716.65,11717.2,22275
04-04-2019 11:35,11718,11722.4,11718,11721.2,33600
04-04-2019 11:40,11721.2,11721.85,11709.45,11716.55,84825
04-04-2019 11:45,11718.8,11733.2,11685.2,11706.9,452250
04-04-2019 11:50,11705.5,11713.9,11686.85,11695,154575
04-04-2019 11:55,11695.75,11699,11680.55,11695.35,212550
04-04-2019 12:00,11695.65,11713.65,11694.35,11702,160875
04-04-2019 12:05,11701,11704,11687.25,11695.05,106875
04-04-2019 12:10,11695.4,11700.25,11692.75,11697.1,100800
04-04-2019 12:15,11698,11730.5,11697.25,11730.5,219150
04-04-2019 12:20,11729.95,11754,11724.15,11746,412725
04-04-2019 12:25,11746.1,11748.05,11729.55,11733.5,161325
04-04-2019 12:30,11733.6,11737.7,11727.3,11731.8,82425
04-04-2019 12:35,11731.7,11736.85,11725,11730.85,64350
04-04-2019 12:40,11731.3,11736.45,11730,11731,39225
04-04-2019 12:45,11731.4,11731.4,11713,11724.05,109800
04-04-2019 12:50,11723.2,11734.95,11719,11732.1,48525
04-04-2019 12:55,11732.9,11740,11731.05,11738,55800
04-04-2019 13:00,11737.7,11747,11735.1,11738.8,67800
04-04-2019 13:05,11737.85,11739,11733.6,11738.1,40050
04-04-2019 13:10,11737.25,11740,11734.65,11736.2,24225
04-04-2019 13:15,11736.2,11736.65,11723.8,11727.2,60975
04-04-2019 13:20,11726.5,11732,11724,11732,31800
04-04-2019 13:25,11732,11738.8,11730.4,11731.8,27300
04-04-2019 13:30,11731.8,11748.15,11730.45,11744.15,51675
04-04-2019 13:35,11746,11748.8,11742,11745.05,81300
04-04-2019 13:40,11746.3,11746.3,11734.2,11737.9,41025
04-04-2019 13:45,11738.5,11741.75,11725.85,11731.6,65250
04-04-2019 13:50,11731.65,11733.7,11718.15,11723.95,71175
04-04-2019 13:55,11723.35,11728.75,11711.2,11716,88650
04-04-2019 14:00,11715,11721.9,11701,11703,151350
04-04-2019 14:05,11703,11703,11691,11694.9,208275
04-04-2019 14:10,11694.4,11706.9,11693,11700.15,86475
04-04-2019 14:15,11700.75,11702.1,11659.5,11663.4,474150
04-04-2019 14:20,11661.95,11671.3,11650,11671.3,362250
04-04-2019 14:25,11672.3,11674.3,11663,11670.05,123900
04-04-2019 14:30,11666.7,11668.4,11645,11648.9,207225
04-04-2019 14:35,11649,11655.8,11641.45,11653,177450
04-04-2019 14:40,11653,11664.35,11652.75,11660.65,130275
04-04-2019 14:45,11661.7,11674.15,11657.25,11671.2,135225
04-04-2019 14:50,11671.2,11676.6,11661.25,11674.9,123975
04-04-2019 14:55,11674.9,11684.8,11672.9,11678.55,156975
04-04-2019 15:00,11678.45,11684.6,11673,11676,174900
04-04-2019 15:05,11676.5,11688,11676.5,11683.05,184875
04-04-2019 15:10,11682.4,11685.2,11669,11671.85,190950
04-04-2019 15:15,11671.55,11677,11670,11673.4,151125
04-04-2019 15:20,11673.35,11684.4,11673.3,11683,192375
04-04-2019 15:25,11683.1,11685.55,11680.1,11681.6,296550
05-04-2019 09:15,11700,11716.5,11680.05,11714,318225
05-04-2019 09:20,11715,11734.6,11714.05,11730.55,333000
05-04-2019 09:25,11730.55,11740,11727.95,11732.55,223800
05-04-2019 09:30,11734.5,11734.8,11725,11729.95,138900
05-04-2019 09:35,11728.5,11730,11722.65,11728.75,78225
05-04-2019 09:40,11729,11731.5,11722.2,11723,49500
05-04-2019 09:45,11722.5,11728.5,11720.5,11720.9,44175
05-04-2019 09:50,11721,11728.1,11720.5,11727,57750
05-04-2019 09:55,11726.9,11728.75,11723.15,11726,33075
05-04-2019 10:00,11726.95,11733.95,11724.05,11731,66525
05-04-2019 10:05,11729.65,11738.7,11729.5,11736.35,61650
05-04-2019 10:10,11736.35,11737.1,11729,11729,69375
05-04-2019 10:15,11729,11729.25,11716,11720,110925
05-04-2019 10:20,11720,11720.8,11713.1,11719.8,88125
05-04-2019 10:25,11718.2,11720.95,11710.05,11716.65,87075
05-04-2019 10:30,11716,11721.9,11712.7,11721,26250
05-04-2019 10:35,11721,11721,11710.85,11715.05,94500
05-04-2019 10:40,11716.7,11720,11715,11718,28650
05-04-2019 10:45,11718,11719.95,11714.7,11719,16575
05-04-2019 10:50,11719,11723.9,11717.85,11720,26625
05-04-2019 10:55,11719.9,11723.7,11717,11717.85,42675
05-04-2019 11:00,11717.2,11718,11711.85,11717.4,42825
05-04-2019 11:05,11715.6,11716.95,11711.1,11715,39450
05-04-2019 11:10,11714.2,11714.2,11697.5,11698.25,164550
05-04-2019 11:15,11699,11699,11685,11695.95,268575
05-04-2019 11:20,11696,11699.75,11690,11691,63825
05-04-2019 11:25,11690.5,11700,11688.95,11699.75,96975
05-04-2019 11:30,11699.15,11709.6,11697.9,11708.1,98475
05-04-2019 11:35,11708.1,11708.5,11696.85,11697.75,63675
05-04-2019 11:40,11697.8,11700,11688.9,11700,82800
05-04-2019 11:45,11700,11704,11696,11700.5,47550
05-04-2019 11:50,11701,11708.05,11701,11708.05,44925
05-04-2019 11:55,11707.65,11712,11707.05,11712,50775
05-04-2019 12:00,11712.9,11716.75,11709.7,11714,88350
05-04-2019 12:05,11714,11714.8,11708,11713.7,62475
05-04-2019 12:10,11712.1,11714.4,11708.6,11712,21300
05-04-2019 12:15,11712,11713,11703,11705,36000
05-04-2019 12:20,11704.8,11708.8,11696.65,11708.8,51750
05-04-2019 12:25,11709,11710,11703,11703,35025
05-04-2019 12:30,11701.8,11711.5,11697.15,11705,111825
05-04-2019 12:35,11703.5,11710.8,11703.3,11709.65,24900
05-04-2019 12:40,11709.7,11711.25,11706,11709.9,16425
05-04-2019 12:45,11709.15,11716.4,11706,11715,34800
05-04-2019 12:50,11714.35,11719.15,11703.2,11703.2,82650
05-04-2019 12:55,11703.2,11706.5,11699.35,11706,54600
05-04-2019 13:00,11706,11709.5,11705.5,11707.1,20325
05-04-2019 13:05,11708,11709.3,11702.05,11707.9,25950
05-04-2019 13:10,11707,11712.1,11702,11711.9,28950
05-04-2019 13:15,11711.65,11728.65,11711.15,11728.65,165600
05-04-2019 13:20,11728.65,11731.8,11718.9,11724,154500
05-04-2019 13:25,11724,11729.05,11722,11724.1,91350
05-04-2019 13:30,11724,11726,11713.65,11720,63225
05-04-2019 13:35,11720,11736.85,11719.05,11736.7,137400
05-04-2019 13:40,11736.6,11738.4,11724.75,11730.1,106425
05-04-2019 13:45,11730,11730.05,11720.65,11720.65,50850
05-04-2019 13:50,11718.1,11722.9,11711.7,11721,57300
05-04-2019 13:55,11720.35,11729,11716.8,11727.2,39525
05-04-2019 14:00,11728.3,11730,11715.8,11719.05,78675
05-04-2019 14:05,11720,11724.9,11711.7,11713,68850
05-04-2019 14:10,11711.7,11725.95,11707.65,11718.5,63525
05-04-2019 14:15,11718.4,11725,11716.5,11725,41775
05-04-2019 14:20,11725.55,11727,11720,11722.5,51900
05-04-2019 14:25,11725.8,11728.45,11722.85,11727.95,36600
05-04-2019 14:30,11727.1,11736.2,11723.6,11730,101775
05-04-2019 14:35,11730,11734.5,11720.3,11726,57075
05-04-2019 14:40,11725.15,11730.9,11717.65,11718.35,53850
05-04-2019 14:45,11716.3,11718.65,11704,11717.9,157875
05-04-2019 14:50,11716.8,11725.7,11714.4,11719.3,67950
05-04-2019 14:55,11719.3,11726.25,11715.15,11723.5,60150
05-04-2019 15:00,11724.9,11730.95,11721.15,11724,64725
05-04-2019 15:05,11724.45,11737.2,11723.55,11736.6,147000
05-04-2019 15:10,11736.6,11749,11730.5,11743.75,239325
05-04-2019 15:15,11744,11764.15,11742,11762,399750
05-04-2019 15:20,11761.95,11780,11761.4,11778.95,531750
05-04-2019 15:25,11778.45,11783.15,11773.5,11775,397125
08-04-2019 09:15,11760.75,11780.05,11750.05,11758.85,269325
08-04-2019 09:20,11758.7,11765,11753.6,11758.45,136800
08-04-2019 09:25,11757,11760.95,11750.1,11755.9,108000
08-04-2019 09:30,11755.9,11768,11750.35,11750.7,133050
08-04-2019 09:35,11750.05,11754,11733.05,11736,251700
08-04-2019 09:40,11735,11736,11715.65,11727.9,264825
08-04-2019 09:45,11727.9,11728.5,11716.85,11728.5,171225
08-04-2019 09:50,11728.5,11737.85,11726.3,11733,114150
08-04-2019 09:55,11733.05,11739.8,11730.15,11731.45,72525
08-04-2019 10:00,11731.45,11739,11729,11735.8,73050
08-04-2019 10:05,11735.55,11739,11732,11737,50850
08-04-2019 10:10,11737.05,11739.7,11733,11733,38100
08-04-2019 10:15,11732.95,11736.2,11728.3,11733.75,92475
08-04-2019 10:20,11734,11734.7,11727,11730.1,32850
08-04-2019 10:25,11730.05,11731.45,11723.05,11723.3,63750
08-04-2019 10:30,11723.25,11726.9,11718.4,11725.1,94200
08-04-2019 10:35,11726.6,11726.6,11716.35,11720.8,102900
08-04-2019 10:40,11720.85,11723,11716.65,11721,109950
08-04-2019 10:45,11720.6,11725.15,11720.6,11722.05,70950
08-04-2019 10:50,11722.1,11723.7,11718,11720.7,58425
08-04-2019 10:55,11720.05,11725,11718.65,11724.5,40875
08-04-2019 11:00,11724.9,11730.65,11721.05,11727.75,55725
08-04-2019 11:05,11727,11727,11711.7,11713.35,117675
08-04-2019 11:10,11713.15,11716.5,11705.05,11713.5,184350
08-04-2019 11:15,11713.95,11715,11707.25,11710.15,90375
08-04-2019 11:20,11710.95,11716,11709.5,11715.4,68325
08-04-2019 11:25,11715.4,11722.4,11714.05,11718.05,49650
08-04-2019 11:30,11718.05,11720.75,11712.7,11714.15,44100
08-04-2019 11:35,11713.75,11719.05,11709.8,11712.2,58200
08-04-2019 11:40,11712.8,11717.6,11710,11712.25,44025
08-04-2019 11:45,11713,11715,11709.4,11710,57225
08-04-2019 11:50,11710,11710.45,11683.2,11698,406500
08-04-2019 11:55,11696.6,11701.45,11690.05,11701.35,132975
08-04-2019 12:00,11701.35,11702.9,11697,11698,100275
08-04-2019 12:05,11698,11705.5,11697.95,11700.75,62475
08-04-2019 12:10,11700.85,11704.9,11698,11698.6,39975
08-04-2019 12:15,11698.8,11701.9,11696,11696.85,46050
08-04-2019 12:20,11696.15,11710.7,11696.15,11710.05,81000
08-04-2019 12:25,11710,11714.3,11700.95,11709.25,130125
08-04-2019 12:30,11709.75,11719.9,11708,11714.75,89325
08-04-2019 12:35,11714.5,11715.65,11702.9,11707.3,68175
08-04-2019 12:40,11706.2,11711.45,11704,11705.3,29100
08-04-2019 12:45,11706.35,11706.5,11699.3,11701.9,37650
08-04-2019 12:50,11703,11711.4,11701.9,11706.85,49125
08-04-2019 12:55,11706.9,11713,11706.35,11710.05,39600
08-04-2019 13:00,11710.15,11710.15,11694.05,11702.25,77025
08-04-2019 13:05,11701.5,11703.25,11693.5,11696.5,59475
08-04-2019 13:10,11696.35,11702.6,11692.35,11696,72825
08-04-2019 13:15,11695.95,11701.7,11691.2,11696.3,128550
08-04-2019 13:20,11698,11704.25,11696.6,11696.6,41700
08-04-2019 13:25,11696.9,11702,11672.8,11679.95,290700
08-04-2019 13:30,11679,11679,11656.65,11661,332700
08-04-2019 13:35,11662.95,11664.9,11656,11658.5,135750
08-04-2019 13:40,11658.65,11671.9,11652,11668.4,144150
08-04-2019 13:45,11667.7,11667.7,11656.2,11659.5,98400
08-04-2019 13:50,11659.8,11661.4,11653,11658.1,101850
08-04-2019 13:55,11659.25,11664.9,11653,11653.55,64275
08-04-2019 14:00,11653.1,11664.8,11650.15,11664.8,99375
08-04-2019 14:05,11664.85,11673.9,11661.05,11664.75,83475
08-04-2019 14:10,11668,11668,11659.05,11662.1,56250
08-04-2019 14:15,11661.25,11663.9,11643,11646.85,144975
08-04-2019 14:20,11646.9,11648.55,11625,11635.9,464550
08-04-2019 14:25,11635.85,11638,11625,11635,147075
08-04-2019 14:30,11634,11646,11632,11639,141075
08-04-2019 14:35,11637.85,11639,11622.25,11623.45,170475
08-04-2019 14:40,11624.9,11642.45,11624.9,11639.35,162600
08-04-2019 14:45,11639.3,11652,11635,11645.25,186750
08-04-2019 14:50,11644,11662.95,11642,11657.9,174375
08-04-2019 14:55,11656.95,11661,11643.75,11646,112725
08-04-2019 15:00,11646.25,11677.3,11644.3,11676.35,216975
08-04-2019 15:05,11674.95,11677.3,11667,11671,139950
08-04-2019 15:10,11670.5,11679,11665.85,11674,181125
08-04-2019 15:15,11674.5,11687.45,11671.75,11685.3,275325
08-04-2019 15:20,11686.05,11687,11672.4,11677,226200
08-04-2019 15:25,11676.85,11679.4,11675,11675.55,237075
09-04-2019 09:15,11707.75,11707.75,11640,11649.05,351825
09-04-2019 09:20,11649.25,11659.4,11647.95,11651.65,168450
09-04-2019 09:25,11652.55,11662.45,11651.15,11660,106425
09-04-2019 09:30,11660,11661.5,11654.35,11657.6,97575
09-04-2019 09:35,11657.3,11658.3,11646,11650.15,79050
09-04-2019 09:40,11650,11663,11650,11662.1,65025
09-04-2019 09:45,11663.05,11693.45,11658.5,11690.1,236550
09-04-2019 09:50,11690.4,11702.4,11685.05,11695,257325
09-04-2019 09:55,11695,11695,11685.1,11687,96075
09-04-2019 10:00,11686.2,11697,11686.2,11696.2,59850
09-04-2019 10:05,11697.65,11700,11688.5,11692.05,111000
09-04-2019 10:10,11692.45,11693.1,11686.2,11686.95,59325
09-04-2019 10:15,11686.05,11689.55,11676,11679,86475
09-04-2019 10:20,11678.3,11686.5,11676.95,11679,67125
09-04-2019 10:25,11680.5,11687.95,11678.65,11679.95,53925
09-04-2019 10:30,11679.25,11679.25,11667.6,11671.55,149100
09-04-2019 10:35,11670.9,11676.3,11668.95,11674.45,75375
09-04-2019 10:40,11674.8,11684.85,11673,11681.35,81375
09-04-2019 10:45,11680.05,11682.7,11673.3,11673.3,56400
09-04-2019 10:50,11674,11674,11665.1,11666.35,80175
09-04-2019 10:55,11668.4,11672.35,11656.5,11658.15,113250
09-04-2019 11:00,11658.85,11659.7,11651,11653,101850
09-04-2019 11:05,11653.15,11658.95,11648.05,11655.75,90600
09-04-2019 11:10,11655.95,11660,11653,11659,63750
09-04-2019 11:15,11659.5,11661.45,11653.2,11657.75,41700
09-04-2019 11:20,11658.9,11663.75,11657.1,11659.2,40875
09-04-2019 11:25,11659.55,11661.8,11657.15,11661.55,24300
09-04-2019 11:30,11661.05,11661.8,11653.15,11653.7,23100
09-04-2019 11:35,11654,11657.7,11652.1,11655.35,29550
09-04-2019 11:40,11654.55,11659.9,11654.35,11655.8,20025
09-04-2019 11:45,11655.3,11660,11644.4,11645,78525
09-04-2019 11:50,11645.15,11654,11643.55,11653.05,39225
09-04-2019 11:55,11652.95,11654.8,11648.6,11652,35025
09-04-2019 12:00,11650.55,11654.95,11647,11647.95,27450
09-04-2019 12:05,11647.05,11648.8,11632,11645,175950
09-04-2019 12:10,11644.3,11647.85,11644,11644.5,38550
09-04-2019 12:15,11644.15,11657.2,11643.5,11651.8,56325
09-04-2019 12:20,11653.25,11655.9,11648.8,11650.9,27900
09-04-2019 12:25,11650.5,11650.5,11641,11648.35,43800
09-04-2019 12:30,11648.3,11660,11648.3,11660,51450
09-04-2019 12:35,11660,11664,11652.2,11652.2,76275
09-04-2019 12:40,11652.55,11655,11648.05,11655,36300
09-04-2019 12:45,11655.4,11663.95,11655,11663.25,62325
09-04-2019 12:50,11663.75,11680.9,11661.55,11669.95,169800
09-04-2019 12:55,11670.1,11674.9,11665.45,11673,53775
09-04-2019 13:00,11673.7,11677.9,11659.1,11660.2,67875
09-04-2019 13:05,11661,11665.4,11653.55,11654.35,57750
09-04-2019 13:10,11654.95,11664,11650.05,11662.65,38250
09-04-2019 13:15,11664.5,11668.35,11659.75,11665.45,40650
09-04-2019 13:20,11665.1,11667.8,11660,11666,33525
09-04-2019 13:25,11667.2,11671.6,11660,11661,49200
09-04-2019 13:30,11660.5,11667.25,11660,11662,43200
09-04-2019 13:35,11661.1,11664.4,11655,11662,59025
09-04-2019 13:40,11662,11668.7,11658.75,11663.6,31650
09-04-2019 13:45,11666,11667.8,11661.6,11664.4,26775
09-04-2019 13:50,11665,11684.5,11664.4,11683.85,129375
09-04-2019 13:55,11686.9,11711.45,11686.7,11703,450675
09-04-2019 14:00,11703.8,11721,11702,11702.7,378525
09-04-2019 14:05,11702.35,11715.6,11696.25,11713.95,158250
09-04-2019 14:10,11713.75,11715.95,11707.2,11713.4,102825
09-04-2019 14:15,11713.6,11739,11713.6,11728,418350
09-04-2019 14:20,11729.05,11733.25,11722.1,11733.25,128025
09-04-2019 14:25,11732.05,11737.1,11723.4,11728.65,124125
09-04-2019 14:30,11729.95,11734,11720.2,11722.45,104550
09-04-2019 14:35,11722.75,11723.9,11711.3,11711.8,156075
09-04-2019 14:40,11712.15,11721.55,11712.1,11720.6,100200
09-04-2019 14:45,11720.85,11729.55,11718.35,11726.85,78525
09-04-2019 14:50,11727,11728,11715,11718,45000
09-04-2019 14:55,11717.65,11725,11713.25,11714.35,59025
09-04-2019 15:00,11713.5,11735,11712,11732,179250
09-04-2019 15:05,11731.15,11742.5,11730,11740.35,185625
09-04-2019 15:10,11738.6,11749.9,11736.2,11743.5,219450
09-04-2019 15:15,11743.05,11750.05,11742.05,11749,218175
09-04-2019 15:20,11748.25,11748.9,11743,11747.85,230100
09-04-2019 15:25,11747.75,11748.95,11742.9,11746.75,319800
10-04-2019 09:15,11720,11727.8,11712.05,11726.95,296400
10-04-2019 09:20,11727.25,11734.5,11723.8,11727,173850
10-04-2019 09:25,11728.8,11737.95,11725.1,11735.6,87825
10-04-2019 09:30,11735.65,11740,11725.4,11730,117000
10-04-2019 09:35,11730,11730.95,11725.05,11730.4,58500
10-04-2019 09:40,11730,11739.2,11729.35,11739.2,57525
10-04-2019 09:45,11739.25,11744,11731.6,11742.5,88200
10-04-2019 09:50,11742,11743.2,11733.15,11734,62250
10-04-2019 09:55,11733.95,11735,11727.85,11730,106575
10-04-2019 10:00,11730.45,11733.55,11727,11732.95,31650
10-04-2019 10:05,11731.8,11733.2,11723.05,11724.15,51225
10-04-2019 10:10,11724,11727,11720.4,11727,98250
10-04-2019 10:15,11726.75,11730.45,11725.7,11726.45,55275
10-04-2019 10:20,11726.45,11729,11724.6,11727.8,22950
10-04-2019 10:25,11729,11731.95,11726.95,11730.05,40800
10-04-2019 10:30,11730.05,11737.35,11730,11734,44925
10-04-2019 10:35,11734.9,11735.55,11727.25,11727.5,54975
10-04-2019 10:40,11727.05,11729,11722.5,11722.75,61200
10-04-2019 10:45,11722.45,11723.6,11714,11718.15,162750
10-04-2019 10:50,11718.9,11722.3,11718.1,11721.25,44475
10-04-2019 10:55,11721.65,11724.95,11720,11723.05,23700
10-04-2019 11:00,11722.65,11723.95,11706.1,11712.85,160200
10-04-2019 11:05,11711.55,11713,11707.25,11709.6,76950
10-04-2019 11:10,11710.35,11715.4,11710.25,11711.2,59925
10-04-2019 11:15,11711.4,11720.3,11711,11718.2,63450
10-04-2019 11:20,11718.85,11719.95,11712.05,11712.15,40950
10-04-2019 11:25,11712.15,11717.1,11712,11716.1,27975
10-04-2019 11:30,11716.1,11720,11714.35,11717.35,48450
10-04-2019 11:35,11717.1,11719.35,11707.5,11711.9,61575
10-04-2019 11:40,11711,11715.95,11708,11715.5,51750
10-04-2019 11:45,11715.5,11722,11714,11720.9,58800
10-04-2019 11:50,11721,11724,11715,11715,61125
10-04-2019 11:55,11715.7,11722,11714.5,11719.8,43875
10-04-2019 12:00,11719.45,11720.7,11714.55,11716.65,18225
10-04-2019 12:05,11717.5,11718.35,11709.95,11712,53250
10-04-2019 12:10,11711.1,11717.3,11711.1,11715,25275
10-04-2019 12:15,11713.8,11716,11711.1,11716,24450
10-04-2019 12:20,11716.05,11720.9,11715,11719.2,48675
10-04-2019 12:25,11718.6,11723.8,11718.1,11718.45,35925
10-04-2019 12:30,11719.2,11729.65,11719.2,11723,76800
10-04-2019 12:35,11721.9,11732,11721,11728.05,75450
10-04-2019 12:40,11728.05,11734.95,11725.7,11727,66525
10-04-2019 12:45,11727.45,11730.9,11725.3,11730,39150
10-04-2019 12:50,11730.25,11730.3,11722.6,11725.1,68175
10-04-2019 12:55,11723.4,11729.9,11722.3,11729.1,28950
10-04-2019 13:00,11730.35,11742.6,11730.35,11742.35,102150
10-04-2019 13:05,11742,11743,11732.2,11734.55,54075
10-04-2019 13:10,11734.55,11737,11730.3,11731.7,34575
10-04-2019 13:15,11731.7,11732.6,11726.3,11730.95,53100
10-04-2019 13:20,11731.65,11734.4,11730.2,11731.25,38925
10-04-2019 13:25,11731.15,11731.7,11695.75,11698.6,296925
10-04-2019 13:30,11695.55,11697.95,11671.25,11672.05,571200
10-04-2019 13:35,11673.15,11684.1,11660.2,11664.8,302850
10-04-2019 13:40,11664.1,11680.95,11662.05,11679.05,185925
10-04-2019 13:45,11679.3,11679.3,11667.4,11676.05,114825
